,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90
sample_94,1.0,1.0,1.0,0.833333333333,0.833333333333,1.0,1.0,1.0,0.833333333333,1.0,0.833333333333,0.857142857143,0.0,0.857142857143,1.0,1.0,1.0,1.0,1.0,0.666666666667,0.333333333333,0.0,0.333333333333,0.666666666667,0.333333333333,0.333333333333,0.333333333333,0.0,0.666666666667,0.666666666667,0.333333333333,0.333333333333,0.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.25,0.5,0.5,0.75,0.5,0.75,0.5,0.5,0.5,0.5,0.25,0.25,0.5,0.75,0.25,0.5,0.0,0.5,0.25,0.5,0.0,0.6,0.4,0.166666666667,0.333333333333,0.5,0.4,0.666666666667,0.5,0.6,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.6,1.0,0.0,0.359375,0.267605633803,0.507462686567,0.773333333333,0.489795918367,0.4625,0.683333333333
sample_95,1.0,0.833333333333,1.0,0.833333333333,0.833333333333,1.0,1.0,1.0,1.0,1.0,0.833333333333,1.0,0.0,0.857142857143,1.0,1.0,1.0,1.0,1.0,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.666666666667,0.666666666667,0.333333333333,0.0,0.666666666667,0.0,0.333333333333,0.333333333333,0.5,0.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.75,0.75,0.75,0.5,0.75,0.75,1.0,0.75,0.75,1.0,0.5,0.5,1.0,0.5,0.5,0.75,0.75,0.75,0.75,0.75,1.0,0.0,0.0,0.333333333333,0.166666666667,0.5,0.4,0.5,0.166666666667,0.8,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.4,1.0,0.0,0.515625,0.577464788732,0.507462686567,0.813333333333,0.163265306122,0.525,0.716666666667
sample_96,1.0,1.0,0.833333333333,0.833333333333,0.833333333333,1.0,1.0,1.0,0.833333333333,0.833333333333,0.833333333333,0.714285714286,0.0,0.428571428571,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.333333333333,0.333333333333,0.0,0.666666666667,0.333333333333,0.0,0.0,0.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,0.25,0.0,0.25,0.0,0.5,0.5,0.25,0.75,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.25,0.5,0.5,0.2,0.2,0.333333333333,0.166666666667,0.5,0.4,0.333333333333,0.166666666667,0.6,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.2,1.0,0.0,0.234375,0.338028169014,0.373134328358,0.953333333333,0.479591836735,0.775,0.666666666667
sample_97,0.833333333333,1.0,1.0,0.833333333333,1.0,1.0,0.333333333333,0.5,0.833333333333,1.0,0.833333333333,0.714285714286,0.0,0.571428571429,1.0,1.0,1.0,1.0,1.0,0.666666666667,0.333333333333,0.666666666667,0.0,0.666666666667,0.0,0.333333333333,0.666666666667,0.333333333333,0.333333333333,0.666666666667,0.333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.5,1.0,0.75,0.25,0.75,0.5,0.75,0.25,0.75,0.75,0.25,0.75,0.75,0.5,0.75,0.75,0.5,0.75,0.75,0.5,0.75,0.5,0.75,0.6,0.6,0.666666666667,0.666666666667,0.666666666667,0.2,0.333333333333,0.666666666667,0.4,1.0,1.0,0.0,0.666666666667,1.0,1.0,0.0,0.0,1.0,1.0,0.671875,0.408450704225,0.850746268657,0.766666666667,0.234693877551,0.3125,0.416666666667
sample_98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333333333333,0.0,0.333333333333,0.0,0.0,0.0,0.666666666667,0.0,0.0,1.0,0.333333333333,0.0,0.0,0.333333333333,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,0.25,0.0,0.25,0.0,0.25,0.25,0.25,0.5,0.25,0.0,0.0,0.25,0.5,0.0,0.0,0.25,0.0,0.0,0.5,0.25,0.4,0.0,0.166666666667,0.166666666667,0.333333333333,0.2,0.166666666667,0.166666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6,1.0,0.0,0.125,0.239436619718,0.10447761194,0.866666666667,0.357142857143,0.5,0.733333333333
sample_99,1.0,0.833333333333,0.833333333333,1.0,1.0,0.833333333333,0.833333333333,1.0,0.833333333333,0.833333333333,0.833333333333,0.857142857143,0.0,0.857142857143,1.0,1.0,1.0,1.0,0.833333333333,1.0,0.0,1.0,0.666666666667,1.0,0.333333333333,0.333333333333,1.0,1.0,0.0,0.666666666667,0.666666666667,1.0,0.333333333333,0.0,0.0,1.0,0.0,0.5,0.5,1.0,0.5,0.5,0.0,0.5,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.833333333333,0.666666666667,1.0,1.0,1.0,0.333333333333,0.8,0.666666666667,1.0,1.0,1.0,1.0,0.0,0.5,0.4,1.0,1.0,0.453125,0.535211267606,0.850746268657,0.833333333333,0.244897959184,0.1375,0.283333333333
sample_100,0.833333333333,1.0,0.666666666667,0.5,0.5,1.0,0.166666666667,0.833333333333,0.833333333333,0.833333333333,1.0,0.714285714286,0.0,0.285714285714,0.666666666667,1.0,0.833333333333,0.666666666667,0.5,1.0,1.0,0.666666666667,0.666666666667,1.0,0.666666666667,0.0,0.666666666667,0.333333333333,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.166666666667,1.0,0.166666666667,0.0,0.166666666667,0.166666666667,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.833333333333,0.0,0.1875,0.295774647887,0.328358208955,0.806666666667,0.224489795918,0.0875,0.116666666667
sample_101,0.833333333333,1.0,1.0,1.0,0.833333333333,1.0,0.833333333333,1.0,0.833333333333,0.833333333333,1.0,1.0,0.0,0.857142857143,1.0,1.0,1.0,1.0,1.0,0.666666666667,0.333333333333,0.333333333333,0.333333333333,0.666666666667,0.333333333333,0.666666666667,1.0,0.0,0.333333333333,0.333333333333,0.333333333333,0.0,0.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.75,0.75,0.75,0.25,0.5,1.0,0.75,0.75,0.5,1.0,0.25,0.75,0.75,0.5,0.5,0.5,0.5,0.75,0.5,0.75,0.75,0.6,0.4,0.333333333333,0.333333333333,0.333333333333,0.0,0.5,0.666666666667,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.8,1.0,0.0,0.484375,0.56338028169,0.477611940299,0.773333333333,0.387755102041,0.4875,0.766666666667
sample_102,0.833333333333,1.0,0.666666666667,0.833333333333,0.833333333333,1.0,1.0,1.0,0.833333333333,0.833333333333,0.833333333333,0.857142857143,0.0,0.714285714286,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.25,0.25,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.75,0.0,0.0,0.75,0.5,0.2,0.0,0.166666666667,0.166666666667,0.333333333333,0.2,0.166666666667,0.166666666667,0.6,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.2,1.0,1.0,0.46875,0.507042253521,0.44776119403,0.773333333333,0.367346938776,0.4625,0.716666666667
sample_103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.857142857143,0.0,0.857142857143,1.0,1.0,1.0,1.0,1.0,0.333333333333,0.0,0.666666666667,0.333333333333,0.666666666667,0.666666666667,0.666666666667,1.0,0.0,0.666666666667,0.0,0.333333333333,0.0,0.666666666667,0.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,0.5,0.5,0.0,0.25,0.0,0.5,0.0,0.75,0.25,0.5,0.25,0.75,0.0,0.25,0.75,0.75,0.25,0.25,0.5,0.25,0.25,0.75,0.5,0.0,0.2,0.666666666667,0.333333333333,0.166666666667,0.0,0.333333333333,0.166666666667,0.8,1.0,0.5,1.0,0.666666666667,1.0,0.0,1.0,0.6,1.0,0.0,0.59375,0.661971830986,0.492537313433,0.773333333333,0.387755102041,0.4375,0.316666666667
sample_104,1.0,0.833333333333,1.0,1.0,0.833333333333,1.0,0.833333333333,0.833333333333,0.833333333333,0.833333333333,0.833333333333,0.857142857143,0.0,0.857142857143,1.0,1.0,1.0,1.0,1.0,0.666666666667,0.666666666667,0.333333333333,0.0,0.333333333333,0.666666666667,0.333333333333,0.333333333333,0.0,0.333333333333,0.666666666667,0.333333333333,0.333333333333,0.666666666667,0.5,0.5,0.0,0.0,0.5,1.0,0.5,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.75,0.25,0.5,0.25,0.75,0.0,0.75,0.0,0.0,0.75,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.4,0.2,0.333333333333,0.333333333333,0.166666666667,0.0,0.5,0.166666666667,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,0.0,0.09375,0.197183098592,0.10447761194,0.773333333333,0.224489795918,0.7375,0.983333333333
sample_105,0.833333333333,0.5,0.5,0.666666666667,0.666666666667,1.0,1.0,1.0,0.833333333333,0.833333333333,0.5,0.714285714286,0.0,0.142857142857,1.0,0.833333333333,1.0,1.0,1.0,0.333333333333,0.333333333333,0.0,0.0,0.666666666667,0.0,0.333333333333,0.333333333333,0.333333333333,0.0,0.333333333333,0.0,0.333333333333,0.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.25,0.75,0.75,0.75,0.5,1.0,0.5,1.0,1.0,1.0,0.75,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,0.6,0.8,0.833333333333,0.166666666667,1.0,1.0,0.833333333333,0.166666666667,0.6,1.0,1.0,1.0,0.666666666667,1.0,0.0,1.0,0.4,1.0,0.0,0.5625,0.352112676056,0.492537313433,0.773333333333,0.183673469388,0.5125,0.55
sample_106,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333333333333,0.666666666667,0.333333333333,1.0,0.333333333333,0.666666666667,0.333333333333,0.333333333333,0.0,0.666666666667,0.333333333333,0.666666666667,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.5,0.5,0.75,0.5,0.5,0.75,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.6,0.6,0.333333333333,0.166666666667,0.333333333333,0.2,0.666666666667,0.166666666667,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0,0.171875,0.267605633803,0.283582089552,0.773333333333,0.102040816327,0.7125,0.966666666667
sample_107,1.0,1.0,0.666666666667,0.833333333333,0.833333333333,1.0,1.0,1.0,0.833333333333,0.833333333333,0.5,0.714285714286,0.0,0.714285714286,1.0,1.0,1.0,1.0,0.833333333333,0.333333333333,0.0,0.666666666667,0.0,0.333333333333,0.0,0.333333333333,0.666666666667,0.333333333333,0.0,0.666666666667,0.0,0.333333333333,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,0.25,0.25,0.0,0.5,0.5,0.75,0.75,0.25,0.5,0.75,0.25,0.25,0.75,0.5,0.0,0.5,0.75,0.5,0.25,0.75,0.75,0.2,0.6,0.333333333333,0.333333333333,0.333333333333,0.2,0.166666666667,0.166666666667,0.2,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.833333333333,1.0,0.53125,0.591549295775,0.65671641791,0.773333333333,0.336734693878,0.2125,0.0
sample_108,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.666666666667,0.666666666667,0.833333333333,1.0,1.0,0.333333333333,0.666666666667,1.0,0.0,0.333333333333,0.0,1.0,0.333333333333,0.666666666667,0.333333333333,0.333333333333,0.666666666667,0.333333333333,1.0,1.0,1.0,0.5,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.75,1.0,0.5,0.25,0.5,0.5,0.5,0.25,0.5,0.25,0.75,0.75,0.5,0.5,1.0,0.75,0.5,0.75,1.0,0.25,0.5,0.4,0.0,0.166666666667,0.166666666667,0.166666666667,0.0,0.333333333333,0.333333333333,0.8,1.0,1.0,1.0,0.666666666667,0.5,0.0,0.5,1.0,1.0,1.0,0.15625,0.267605633803,0.089552238806,0.793333333333,0.234693877551,0.725,0.366666666667
sample_109,1.0,1.0,1.0,1.0,1.0,1.0,0.833333333333,0.833333333333,1.0,1.0,0.833333333333,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.666666666667,0.666666666667,0.666666666667,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,1.0,0.0,1.0,0.5,0.0,0.5,0.0,1.0,0.5,1.0,0.0,1.0,0.5,0.5,0.25,0.25,0.0,0.0,0.5,0.75,0.75,0.75,0.75,0.0,0.25,0.5,0.25,0.0,0.0,0.5,0.0,0.0,0.75,0.75,0.6,0.6,0.333333333333,0.166666666667,0.666666666667,0.8,0.5,0.166666666667,0.4,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.2,1.0,1.0,0.296875,0.394366197183,0.313432835821,0.853333333333,0.234693877551,0.725,0.583333333333
sample_110,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.833333333333,1.0,1.0,1.0,0.833333333333,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.166666666667,0.166666666667,0.166666666667,0.0,0.166666666667,0.166666666667,0.8,1.0,1.0,1.0,0.666666666667,1.0,1.0,0.5,0.8,1.0,0.0,0.1875,0.295774647887,0.238805970149,0.806666666667,0.183673469388,0.6125,0.516666666667
sample_111,1.0,1.0,1.0,1.0,1.0,1.0,0.833333333333,0.833333333333,1.0,1.0,0.833333333333,0.857142857143,0.0,0.857142857143,1.0,1.0,1.0,1.0,1.0,0.333333333333,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.666666666667,0.0,0.0,0.333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.25,0.0,0.2,0.166666666667,0.166666666667,0.166666666667,0.0,0.333333333333,0.166666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.338028169014,0.567164179104,0.906666666667,0.469387755102,0.525,0.933333333333
sample_112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.833333333333,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.666666666667,0.0,0.666666666667,0.0,0.333333333333,0.0,0.666666666667,0.333333333333,0.333333333333,0.0,0.666666666667,0.333333333333,0.333333333333,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.25,0.25,0.0,0.25,0.0,0.25,0.25,0.25,0.0,0.25,0.25,0.25,0.5,0.25,0.25,0.5,0.25,0.25,0.5,0.5,0.25,0.2,0.4,0.5,0.333333333333,0.166666666667,0.0,0.5,0.333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.0,0.5,0.295774647887,0.626865671642,0.806666666667,0.265306122449,0.3875,0.283333333333
sample_113,1.0,1.0,0.833333333333,1.0,1.0,1.0,1.0,0.833333333333,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.833333333333,0.666666666667,0.333333333333,0.666666666667,0.0,0.333333333333,0.333333333333,1.0,0.666666666667,0.333333333333,0.666666666667,0.666666666667,0.0,0.333333333333,0.0,1.0,0.5,0.0,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.75,1.0,1.0,0.75,1.0,0.5,0.5,0.75,0.5,0.75,0.75,0.75,0.75,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.75,0.8,1.0,1.0,0.666666666667,0.833333333333,0.8,0.833333333333,1.0,0.6,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.6,1.0,1.0,0.15625,0.154929577465,0.402985074627,0.833333333333,0.244897959184,0.475,0.566666666667
sample_114,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.833333333333,1.0,0.0,0.857142857143,1.0,1.0,1.0,1.0,0.833333333333,0.333333333333,0.333333333333,0.0,0.333333333333,0.0,0.0,0.666666666667,0.666666666667,0.333333333333,0.0,0.666666666667,0.666666666667,0.0,0.333333333333,0.5,0.5,0.0,0.5,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.5,0.75,0.75,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0.5,0.25,0.75,0.75,0.5,0.75,0.75,0.5,0.5,0.4,0.4,0.5,0.333333333333,0.333333333333,0.2,0.666666666667,0.333333333333,0.8,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.4,1.0,0.0,0.359375,0.239436619718,0.373134328358,0.733333333333,0.102040816327,0.6375,0.766666666667
sample_115,0.666666666667,1.0,0.333333333333,1.0,0.666666666667,0.833333333333,0.833333333333,1.0,0.5,0.666666666667,0.5,0.714285714286,0.714285714286,0.285714285714,1.0,1.0,0.666666666667,0.333333333333,0.833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.166666666667,0.5,0.4,0.166666666667,0.166666666667,0.4,1.0,0.5,1.0,0.0,0.5,0.0,0.0,0.2,1.0,1.0,0.421875,0.507042253521,0.417910447761,0.773333333333,0.173469387755,0.2,0.0
sample_116,1.0,1.0,0.833333333333,1.0,0.833333333333,1.0,1.0,1.0,1.0,1.0,0.833333333333,1.0,0.0,0.857142857143,1.0,1.0,1.0,1.0,1.0,0.333333333333,0.0,0.0,0.666666666667,1.0,0.333333333333,0.0,0.666666666667,0.0,0.333333333333,0.333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.25,0.5,0.25,0.75,0.25,0.75,0.75,0.5,0.5,0.75,0.25,0.25,0.5,0.75,0.25,0.25,0.5,0.25,0.25,0.75,0.75,0.2,0.4,0.666666666667,0.166666666667,0.166666666667,0.0,0.333333333333,0.166666666667,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.4,1.0,1.0,0.546875,0.591549295775,0.641791044776,0.886666666667,0.438775510204,0.4875,0.666666666667
sample_117,1.0,1.0,0.833333333333,1.0,0.833333333333,1.0,0.833333333333,1.0,0.833333333333,0.833333333333,0.833333333333,0.857142857143,0.0,0.857142857143,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.25,0.0,0.5,0.5,0.75,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.25,0.5,0.25,0.25,0.75,0.25,0.4,0.6,0.833333333333,0.666666666667,0.5,0.4,0.666666666667,0.666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,0.0,0.515625,0.507042253521,0.65671641791,0.773333333333,0.102040816327,0.6,0.9
sample_118,1.0,1.0,0.666666666667,0.833333333333,0.833333333333,1.0,1.0,1.0,0.833333333333,0.833333333333,0.666666666667,0.857142857143,0.0,0.285714285714,1.0,0.833333333333,1.0,1.0,1.0,0.333333333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.333333333333,0.0,0.333333333333,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.25,0.5,0.75,1.0,0.75,0.5,1.0,1.0,0.25,0.25,0.75,0.5,0.25,0.25,1.0,0.25,0.25,1.0,1.0,0.4,0.4,0.333333333333,0.333333333333,0.333333333333,0.2,0.5,0.333333333333,0.8,0.666666666667,1.0,1.0,0.333333333333,1.0,1.0,1.0,0.8,1.0,0.0,0.578125,0.647887323944,0.791044776119,0.806666666667,0.285714285714,0.425,0.483333333333
sample_119,1.0,0.833333333333,0.833333333333,0.833333333333,0.833333333333,1.0,1.0,1.0,0.833333333333,0.833333333333,0.833333333333,0.857142857143,0.0,0.428571428571,1.0,1.0,1.0,1.0,1.0,0.666666666667,0.0,0.333333333333,0.666666666667,0.666666666667,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.666666666667,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.5,0.75,0.5,0.5,0.25,0.25,0.75,1.0,0.75,0.75,1.0,0.5,1.0,0.5,0.5,0.5,0.75,0.75,0.5,0.5,0.75,0.75,0.6,0.8,0.833333333333,0.333333333333,0.666666666667,0.6,0.666666666667,0.166666666667,0.6,0.666666666667,1.0,1.0,1.0,1.0,1.0,0.5,0.6,1.0,1.0,0.75,0.774647887324,0.686567164179,0.806666666667,0.30612244898,0.45,0.933333333333
sample_120,1.0,1.0,0.833333333333,1.0,1.0,1.0,0.833333333333,0.833333333333,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.833333333333,1.0,0.833333333333,0.333333333333,0.333333333333,0.333333333333,0.666666666667,0.333333333333,0.666666666667,0.666666666667,0.666666666667,0.0,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.5,0.75,0.75,0.5,0.75,0.75,0.5,0.5,0.5,0.5,0.75,0.75,0.5,0.5,0.5,0.5,0.5,0.75,0.75,0.4,0.6,0.833333333333,1.0,0.5,0.4,0.666666666667,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,0.296875,0.338028169014,0.432835820896,0.873333333333,0.357142857143,0.425,0.0
sample_121,0.666666666667,0.666666666667,0.666666666667,0.5,0.5,0.666666666667,1.0,1.0,0.833333333333,0.833333333333,0.666666666667,0.857142857143,0.0,0.285714285714,1.0,1.0,1.0,1.0,1.0,0.333333333333,0.333333333333,0.0,0.0,0.333333333333,0.0,0.333333333333,1.0,0.0,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.75,0.75,0.75,1.0,0.75,1.0,0.75,1.0,1.0,0.5,0.75,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.666666666667,0.5,0.833333333333,0.2,1.0,0.333333333333,0.8,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.4,1.0,1.0,0.5,0.535211267606,0.44776119403,0.806666666667,0.285714285714,0.6125,0.766666666667
sample_122,0.5,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.5,0.666666666667,0.333333333333,0.5,0.5,0.166666666667,0.714285714286,0.0,0.571428571429,0.666666666667,0.666666666667,0.666666666667,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.666666666667,0.666666666667,0.333333333333,0.333333333333,0.666666666667,0.666666666667,0.666666666667,0.0,0.666666666667,0.0,0.666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.75,0.75,0.75,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.8,0.8,0.833333333333,0.833333333333,0.833333333333,1.0,1.0,1.0,0.0,0.333333333333,0.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,0.375,0.450704225352,0.507462686567,0.793333333333,0.132653061224,0.1125,0.0
sample_123,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.833333333333,1.0,1.0,0.833333333333,0.333333333333,0.333333333333,1.0,0.333333333333,0.666666666667,0.333333333333,0.666666666667,0.333333333333,0.666666666667,0.666666666667,0.333333333333,0.666666666667,0.666666666667,0.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.5,0.333333333333,0.333333333333,0.4,0.333333333333,0.333333333333,0.6,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.21875,0.323943661972,0.298507462687,0.806666666667,0.0816326530612,0.525,0.933333333333
